game,gameLabel,releaseDate,platformLabel,genreLabel,narrativeLocationLabel,periodLabel
http://www.wikidata.org/entity/Q211735,Assassin's Creed II,2011-01-06T00:00:00Z,Microsoft Windows,third-person shooter,Italy,16th century
http://www.wikidata.org/entity/Q211735,Assassin's Creed II,2011-01-06T00:00:00Z,PlayStation 3,third-person shooter,Italy,16th century
http://www.wikidata.org/entity/Q211735,Assassin's Creed II,2011-01-06T00:00:00Z,macOS,third-person shooter,Italy,16th century
http://www.wikidata.org/entity/Q211735,Assassin's Creed II,2011-01-06T00:00:00Z,Xbox 360,third-person shooter,Italy,16th century
http://www.wikidata.org/entity/Q211735,Assassin's Creed II,2011-01-06T00:00:00Z,PlayStation 4,third-person shooter,Italy,16th century
http://www.wikidata.org/entity/Q211735,Assassin's Creed II,2011-01-06T00:00:00Z,Microsoft Windows,stealth game,Italy,16th century
http://www.wikidata.org/entity/Q211735,Assassin's Creed II,2011-01-06T00:00:00Z,PlayStation 3,stealth game,Italy,16th century
http://www.wikidata.org/entity/Q211735,Assassin's Creed II,2011-01-06T00:00:00Z,macOS,stealth game,Italy,16th century
http://www.wikidata.org/entity/Q211735,Assassin's Creed II,2011-01-06T00:00:00Z,Xbox 360,stealth game,Italy,16th century
http://www.wikidata.org/entity/Q211735,Assassin's Creed II,2011-01-06T00:00:00Z,PlayStation 4,stealth game,Italy,16th century
http://www.wikidata.org/entity/Q211735,Assassin's Creed II,2011-01-06T00:00:00Z,Microsoft Windows,open world,Italy,16th century
http://www.wikidata.org/entity/Q40166,Assassin's Creed III,2012-10-30T00:00:00Z,Microsoft Windows,action-adventure game,New York City,2012
http://www.wikidata.org/entity/Q40166,Assassin's Creed III,2012-10-30T00:00:00Z,PlayStation 3,action-adventure game,New York City,2012
http://www.wikidata.org/entity/Q40166,Assassin's Creed III,2012-10-30T00:00:00Z,Xbox 360,action-adventure game,New York City,2012
http://www.wikidata.org/entity/Q40166,Assassin's Creed III,2012-10-30T00:00:00Z,Wii U,action-adventure game,New York City,2012
http://www.wikidata.org/entity/Q40166,Assassin's Creed III,2012-10-30T00:00:00Z,Microsoft Windows,action-adventure game,London,2012
http://www.wikidata.org/entity/Q40166,Assassin's Creed III,2012-10-30T00:00:00Z,PlayStation 3,action-adventure game,London,2012
http://www.wikidata.org/entity/Q40166,Assassin's Creed III,2012-10-30T00:00:00Z,Xbox 360,action-adventure game,London,2012
http://www.wikidata.org/entity/Q40166,Assassin's Creed III,2012-10-30T00:00:00Z,Wii U,action-adventure game,London,2012
http://www.wikidata.org/entity/Q40166,Assassin's Creed III,2012-10-30T00:00:00Z,Microsoft Windows,action-adventure game,Boston,2012
http://www.wikidata.org/entity/Q40166,Assassin's Creed III,2012-10-30T00:00:00Z,PlayStation 3,action-adventure game,Boston,2012
http://www.wikidata.org/entity/Q40166,Assassin's Creed III,2012-10-30T00:00:00Z,Xbox 360,action-adventure game,Boston,2012
http://www.wikidata.org/entity/Q40166,Assassin's Creed III,2012-10-30T00:00:00Z,Wii U,action-adventure game,Boston,2012
http://www.wikidata.org/entity/Q40166,Assassin's Creed III,2012-10-30T00:00:00Z,Microsoft Windows,action-adventure game,São Paulo,2012
http://www.wikidata.org/entity/Q40166,Assassin's Creed III,2012-10-30T00:00:00Z,PlayStation 3,action-adventure game,São Paulo,2012
http://www.wikidata.org/entity/Q40166,Assassin's Creed III,2012-10-30T00:00:00Z,Xbox 360,action-adventure game,São Paulo,2012
http://www.wikidata.org/entity/Q40166,Assassin's Creed III,2012-10-30T00:00:00Z,Wii U,action-adventure game,São Paulo,2012
http://www.wikidata.org/entity/Q40166,Assassin's Creed III,2012-10-30T00:00:00Z,Microsoft Windows,action-adventure game,Rome,2012
http://www.wikidata.org/entity/Q40166,Assassin's Creed III,2012-10-30T00:00:00Z,PlayStation 3,action-adventure game,Rome,2012
http://www.wikidata.org/entity/Q40166,Assassin's Creed III,2012-10-30T00:00:00Z,Xbox 360,action-adventure game,Rome,2012
http://www.wikidata.org/entity/Q40166,Assassin's Creed III,2012-10-30T00:00:00Z,Wii U,action-adventure game,Rome,2012
http://www.wikidata.org/entity/Q40166,Assassin's Creed III,2012-10-30T00:00:00Z,Microsoft Windows,action-adventure game,Philadelphia,2012
http://www.wikidata.org/entity/Q40166,Assassin's Creed III,2012-10-30T00:00:00Z,PlayStation 3,action-adventure game,Philadelphia,2012
http://www.wikidata.org/entity/Q40166,Assassin's Creed III,2012-10-30T00:00:00Z,Xbox 360,action-adventure game,Philadelphia,2012
http://www.wikidata.org/entity/Q40166,Assassin's Creed III,2012-10-30T00:00:00Z,Wii U,action-adventure game,Philadelphia,2012
http://www.wikidata.org/entity/Q40166,Assassin's Creed III,2012-10-30T00:00:00Z,Microsoft Windows,action-adventure game,Rockport,2012
http://www.wikidata.org/entity/Q40166,Assassin's Creed III,2012-10-30T00:00:00Z,PlayStation 3,action-adventure game,Rockport,2012
http://www.wikidata.org/entity/Q40166,Assassin's Creed III,2012-10-30T00:00:00Z,Xbox 360,action-adventure game,Rockport,2012
http://www.wikidata.org/entity/Q40166,Assassin's Creed III,2012-10-30T00:00:00Z,Wii U,action-adventure game,Rockport,2012
http://www.wikidata.org/entity/Q40166,Assassin's Creed III,2012-10-30T00:00:00Z,Microsoft Windows,stealth game,New York City,2012
http://www.wikidata.org/entity/Q40166,Assassin's Creed III,2012-10-30T00:00:00Z,PlayStation 3,stealth game,New York City,2012
http://www.wikidata.org/entity/Q40166,Assassin's Creed III,2012-10-30T00:00:00Z,Xbox 360,stealth game,New York City,2012
http://www.wikidata.org/entity/Q40166,Assassin's Creed III,2012-10-30T00:00:00Z,Wii U,stealth game,New York City,2012
http://www.wikidata.org/entity/Q40166,Assassin's Creed III,2012-10-30T00:00:00Z,Microsoft Windows,stealth game,London,2012
http://www.wikidata.org/entity/Q40166,Assassin's Creed III,2012-10-30T00:00:00Z,PlayStation 3,stealth game,London,2012
http://www.wikidata.org/entity/Q40166,Assassin's Creed III,2012-10-30T00:00:00Z,Xbox 360,stealth game,London,2012
http://www.wikidata.org/entity/Q40166,Assassin's Creed III,2012-10-30T00:00:00Z,Wii U,stealth game,London,2012
http://www.wikidata.org/entity/Q40166,Assassin's Creed III,2012-10-30T00:00:00Z,Microsoft Windows,stealth game,Boston,2012
http://www.wikidata.org/entity/Q40166,Assassin's Creed III,2012-10-30T00:00:00Z,PlayStation 3,stealth game,Boston,2012
http://www.wikidata.org/entity/Q40166,Assassin's Creed III,2012-10-30T00:00:00Z,Xbox 360,stealth game,Boston,2012
http://www.wikidata.org/entity/Q40166,Assassin's Creed III,2012-10-30T00:00:00Z,Wii U,stealth game,Boston,2012
http://www.wikidata.org/entity/Q40166,Assassin's Creed III,2012-10-30T00:00:00Z,Microsoft Windows,stealth game,São Paulo,2012
http://www.wikidata.org/entity/Q40166,Assassin's Creed III,2012-10-30T00:00:00Z,PlayStation 3,stealth game,São Paulo,2012
http://www.wikidata.org/entity/Q40166,Assassin's Creed III,2012-10-30T00:00:00Z,Xbox 360,stealth game,São Paulo,2012
http://www.wikidata.org/entity/Q40166,Assassin's Creed III,2012-10-30T00:00:00Z,Wii U,stealth game,São Paulo,2012
http://www.wikidata.org/entity/Q40166,Assassin's Creed III,2012-10-30T00:00:00Z,Microsoft Windows,stealth game,Rome,2012
http://www.wikidata.org/entity/Q40166,Assassin's Creed III,2012-10-30T00:00:00Z,PlayStation 3,stealth game,Rome,2012
http://www.wikidata.org/entity/Q40166,Assassin's Creed III,2012-10-30T00:00:00Z,Xbox 360,stealth game,Rome,2012
http://www.wikidata.org/entity/Q40166,Assassin's Creed III,2012-10-30T00:00:00Z,Wii U,stealth game,Rome,2012
http://www.wikidata.org/entity/Q40166,Assassin's Creed III,2012-10-30T00:00:00Z,Microsoft Windows,stealth game,Philadelphia,2012
http://www.wikidata.org/entity/Q40166,Assassin's Creed III,2012-10-30T00:00:00Z,PlayStation 3,stealth game,Philadelphia,2012
http://www.wikidata.org/entity/Q40166,Assassin's Creed III,2012-10-30T00:00:00Z,Xbox 360,stealth game,Philadelphia,2012
http://www.wikidata.org/entity/Q40166,Assassin's Creed III,2012-10-30T00:00:00Z,Wii U,stealth game,Philadelphia,2012
http://www.wikidata.org/entity/Q40166,Assassin's Creed III,2012-10-30T00:00:00Z,Microsoft Windows,stealth game,Rockport,2012
http://www.wikidata.org/entity/Q40166,Assassin's Creed III,2012-10-30T00:00:00Z,PlayStation 3,stealth game,Rockport,2012
http://www.wikidata.org/entity/Q40166,Assassin's Creed III,2012-10-30T00:00:00Z,Xbox 360,stealth game,Rockport,2012
http://www.wikidata.org/entity/Q40166,Assassin's Creed III,2012-10-30T00:00:00Z,Wii U,stealth game,Rockport,2012
http://www.wikidata.org/entity/Q40166,Assassin's Creed III,2012-10-30T00:00:00Z,Microsoft Windows,open world,New York City,2012
http://www.wikidata.org/entity/Q40166,Assassin's Creed III,2012-10-30T00:00:00Z,PlayStation 3,open world,New York City,2012
http://www.wikidata.org/entity/Q40166,Assassin's Creed III,2012-10-30T00:00:00Z,Xbox 360,open world,New York City,2012
http://www.wikidata.org/entity/Q40166,Assassin's Creed III,2012-10-30T00:00:00Z,Wii U,open world,New York City,2012
http://www.wikidata.org/entity/Q40166,Assassin's Creed III,2012-10-30T00:00:00Z,Microsoft Windows,open world,London,2012
http://www.wikidata.org/entity/Q40166,Assassin's Creed III,2012-10-30T00:00:00Z,PlayStation 3,open world,London,2012
http://www.wikidata.org/entity/Q40166,Assassin's Creed III,2012-10-30T00:00:00Z,Xbox 360,open world,London,2012
http://www.wikidata.org/entity/Q40166,Assassin's Creed III,2012-10-30T00:00:00Z,Wii U,open world,London,2012
http://www.wikidata.org/entity/Q40166,Assassin's Creed III,2012-10-30T00:00:00Z,Microsoft Windows,open world,Boston,2012
http://www.wikidata.org/entity/Q40166,Assassin's Creed III,2012-10-30T00:00:00Z,PlayStation 3,open world,Boston,2012
http://www.wikidata.org/entity/Q40166,Assassin's Creed III,2012-10-30T00:00:00Z,Xbox 360,open world,Boston,2012
http://www.wikidata.org/entity/Q40166,Assassin's Creed III,2012-10-30T00:00:00Z,Wii U,open world,Boston,2012
http://www.wikidata.org/entity/Q40166,Assassin's Creed III,2012-10-30T00:00:00Z,Microsoft Windows,open world,São Paulo,2012
http://www.wikidata.org/entity/Q40166,Assassin's Creed III,2012-10-30T00:00:00Z,PlayStation 3,open world,São Paulo,2012
http://www.wikidata.org/entity/Q40166,Assassin's Creed III,2012-10-30T00:00:00Z,Xbox 360,open world,São Paulo,2012
http://www.wikidata.org/entity/Q40166,Assassin's Creed III,2012-10-30T00:00:00Z,Wii U,open world,São Paulo,2012
http://www.wikidata.org/entity/Q40166,Assassin's Creed III,2012-10-30T00:00:00Z,Microsoft Windows,open world,Rome,2012
http://www.wikidata.org/entity/Q40166,Assassin's Creed III,2012-10-30T00:00:00Z,PlayStation 3,open world,Rome,2012
http://www.wikidata.org/entity/Q40166,Assassin's Creed III,2012-10-30T00:00:00Z,Xbox 360,open world,Rome,2012
http://www.wikidata.org/entity/Q40166,Assassin's Creed III,2012-10-30T00:00:00Z,Wii U,open world,Rome,2012
http://www.wikidata.org/entity/Q40166,Assassin's Creed III,2012-10-30T00:00:00Z,Microsoft Windows,open world,Philadelphia,2012
http://www.wikidata.org/entity/Q40166,Assassin's Creed III,2012-10-30T00:00:00Z,PlayStation 3,open world,Philadelphia,2012
http://www.wikidata.org/entity/Q40166,Assassin's Creed III,2012-10-30T00:00:00Z,Xbox 360,open world,Philadelphia,2012
http://www.wikidata.org/entity/Q40166,Assassin's Creed III,2012-10-30T00:00:00Z,Wii U,open world,Philadelphia,2012
http://www.wikidata.org/entity/Q40166,Assassin's Creed III,2012-10-30T00:00:00Z,Microsoft Windows,open world,Rockport,2012
http://www.wikidata.org/entity/Q40166,Assassin's Creed III,2012-10-30T00:00:00Z,PlayStation 3,open world,Rockport,2012
http://www.wikidata.org/entity/Q40166,Assassin's Creed III,2012-10-30T00:00:00Z,Xbox 360,open world,Rockport,2012
http://www.wikidata.org/entity/Q40166,Assassin's Creed III,2012-10-30T00:00:00Z,Wii U,open world,Rockport,2012
http://www.wikidata.org/entity/Q40166,Assassin's Creed III,2012-10-30T00:00:00Z,Microsoft Windows,action-adventure game,New York City,18th century
http://www.wikidata.org/entity/Q40166,Assassin's Creed III,2012-10-30T00:00:00Z,PlayStation 3,action-adventure game,New York City,18th century
http://www.wikidata.org/entity/Q40166,Assassin's Creed III,2012-10-30T00:00:00Z,Xbox 360,action-adventure game,New York City,18th century
http://www.wikidata.org/entity/Q40166,Assassin's Creed III,2012-10-30T00:00:00Z,Wii U,action-adventure game,New York City,18th century
http://www.wikidata.org/entity/Q40166,Assassin's Creed III,2012-10-30T00:00:00Z,Microsoft Windows,action-adventure game,London,18th century
http://www.wikidata.org/entity/Q40166,Assassin's Creed III,2012-10-30T00:00:00Z,PlayStation 3,action-adventure game,London,18th century
http://www.wikidata.org/entity/Q40166,Assassin's Creed III,2012-10-30T00:00:00Z,Xbox 360,action-adventure game,London,18th century
http://www.wikidata.org/entity/Q40166,Assassin's Creed III,2012-10-30T00:00:00Z,Wii U,action-adventure game,London,18th century
http://www.wikidata.org/entity/Q40166,Assassin's Creed III,2012-10-30T00:00:00Z,Microsoft Windows,action-adventure game,Boston,18th century
http://www.wikidata.org/entity/Q40166,Assassin's Creed III,2012-10-30T00:00:00Z,PlayStation 3,action-adventure game,Boston,18th century
http://www.wikidata.org/entity/Q40166,Assassin's Creed III,2012-10-30T00:00:00Z,Xbox 360,action-adventure game,Boston,18th century
http://www.wikidata.org/entity/Q40166,Assassin's Creed III,2012-10-30T00:00:00Z,Wii U,action-adventure game,Boston,18th century
http://www.wikidata.org/entity/Q40166,Assassin's Creed III,2012-10-30T00:00:00Z,Microsoft Windows,action-adventure game,São Paulo,18th century
http://www.wikidata.org/entity/Q40166,Assassin's Creed III,2012-10-30T00:00:00Z,PlayStation 3,action-adventure game,São Paulo,18th century
http://www.wikidata.org/entity/Q40166,Assassin's Creed III,2012-10-30T00:00:00Z,Xbox 360,action-adventure game,São Paulo,18th century
http://www.wikidata.org/entity/Q40166,Assassin's Creed III,2012-10-30T00:00:00Z,Wii U,action-adventure game,São Paulo,18th century
http://www.wikidata.org/entity/Q40166,Assassin's Creed III,2012-10-30T00:00:00Z,Microsoft Windows,action-adventure game,Rome,18th century
http://www.wikidata.org/entity/Q40166,Assassin's Creed III,2012-10-30T00:00:00Z,PlayStation 3,action-adventure game,Rome,18th century
http://www.wikidata.org/entity/Q40166,Assassin's Creed III,2012-10-30T00:00:00Z,Xbox 360,action-adventure game,Rome,18th century
http://www.wikidata.org/entity/Q40166,Assassin's Creed III,2012-10-30T00:00:00Z,Wii U,action-adventure game,Rome,18th century
http://www.wikidata.org/entity/Q40166,Assassin's Creed III,2012-10-30T00:00:00Z,Microsoft Windows,action-adventure game,Philadelphia,18th century
http://www.wikidata.org/entity/Q40166,Assassin's Creed III,2012-10-30T00:00:00Z,PlayStation 3,action-adventure game,Philadelphia,18th century
http://www.wikidata.org/entity/Q40166,Assassin's Creed III,2012-10-30T00:00:00Z,Xbox 360,action-adventure game,Philadelphia,18th century
http://www.wikidata.org/entity/Q40166,Assassin's Creed III,2012-10-30T00:00:00Z,Wii U,action-adventure game,Philadelphia,18th century
http://www.wikidata.org/entity/Q40166,Assassin's Creed III,2012-10-30T00:00:00Z,Microsoft Windows,action-adventure game,Rockport,18th century
http://www.wikidata.org/entity/Q40166,Assassin's Creed III,2012-10-30T00:00:00Z,PlayStation 3,action-adventure game,Rockport,18th century
http://www.wikidata.org/entity/Q40166,Assassin's Creed III,2012-10-30T00:00:00Z,Xbox 360,action-adventure game,Rockport,18th century
http://www.wikidata.org/entity/Q40166,Assassin's Creed III,2012-10-30T00:00:00Z,Wii U,action-adventure game,Rockport,18th century
http://www.wikidata.org/entity/Q40166,Assassin's Creed III,2012-10-30T00:00:00Z,Microsoft Windows,stealth game,New York City,18th century
http://www.wikidata.org/entity/Q40166,Assassin's Creed III,2012-10-30T00:00:00Z,PlayStation 3,stealth game,New York City,18th century
http://www.wikidata.org/entity/Q40166,Assassin's Creed III,2012-10-30T00:00:00Z,Xbox 360,stealth game,New York City,18th century
http://www.wikidata.org/entity/Q40166,Assassin's Creed III,2012-10-30T00:00:00Z,Wii U,stealth game,New York City,18th century
http://www.wikidata.org/entity/Q40166,Assassin's Creed III,2012-10-30T00:00:00Z,Microsoft Windows,stealth game,London,18th century
http://www.wikidata.org/entity/Q40166,Assassin's Creed III,2012-10-30T00:00:00Z,PlayStation 3,stealth game,London,18th century
http://www.wikidata.org/entity/Q40166,Assassin's Creed III,2012-10-30T00:00:00Z,Xbox 360,stealth game,London,18th century
http://www.wikidata.org/entity/Q40166,Assassin's Creed III,2012-10-30T00:00:00Z,Wii U,stealth game,London,18th century
http://www.wikidata.org/entity/Q40166,Assassin's Creed III,2012-10-30T00:00:00Z,Microsoft Windows,stealth game,Boston,18th century
http://www.wikidata.org/entity/Q40166,Assassin's Creed III,2012-10-30T00:00:00Z,PlayStation 3,stealth game,Boston,18th century
http://www.wikidata.org/entity/Q40166,Assassin's Creed III,2012-10-30T00:00:00Z,Xbox 360,stealth game,Boston,18th century
http://www.wikidata.org/entity/Q40166,Assassin's Creed III,2012-10-30T00:00:00Z,Wii U,stealth game,Boston,18th century
http://www.wikidata.org/entity/Q40166,Assassin's Creed III,2012-10-30T00:00:00Z,Microsoft Windows,stealth game,São Paulo,18th century
http://www.wikidata.org/entity/Q40166,Assassin's Creed III,2012-10-30T00:00:00Z,PlayStation 3,stealth game,São Paulo,18th century
http://www.wikidata.org/entity/Q40166,Assassin's Creed III,2012-10-30T00:00:00Z,Xbox 360,stealth game,São Paulo,18th century
http://www.wikidata.org/entity/Q40166,Assassin's Creed III,2012-10-30T00:00:00Z,Wii U,stealth game,São Paulo,18th century
http://www.wikidata.org/entity/Q40166,Assassin's Creed III,2012-10-30T00:00:00Z,Microsoft Windows,stealth game,Rome,18th century
http://www.wikidata.org/entity/Q40166,Assassin's Creed III,2012-10-30T00:00:00Z,PlayStation 3,stealth game,Rome,18th century
http://www.wikidata.org/entity/Q40166,Assassin's Creed III,2012-10-30T00:00:00Z,Xbox 360,stealth game,Rome,18th century
http://www.wikidata.org/entity/Q40166,Assassin's Creed III,2012-10-30T00:00:00Z,Wii U,stealth game,Rome,18th century
http://www.wikidata.org/entity/Q40166,Assassin's Creed III,2012-10-30T00:00:00Z,Microsoft Windows,stealth game,Philadelphia,18th century
http://www.wikidata.org/entity/Q40166,Assassin's Creed III,2012-10-30T00:00:00Z,PlayStation 3,stealth game,Philadelphia,18th century
http://www.wikidata.org/entity/Q40166,Assassin's Creed III,2012-10-30T00:00:00Z,Xbox 360,stealth game,Philadelphia,18th century
http://www.wikidata.org/entity/Q40166,Assassin's Creed III,2012-10-30T00:00:00Z,Wii U,stealth game,Philadelphia,18th century
http://www.wikidata.org/entity/Q40166,Assassin's Creed III,2012-10-30T00:00:00Z,Microsoft Windows,stealth game,Rockport,18th century
http://www.wikidata.org/entity/Q40166,Assassin's Creed III,2012-10-30T00:00:00Z,PlayStation 3,stealth game,Rockport,18th century
http://www.wikidata.org/entity/Q40166,Assassin's Creed III,2012-10-30T00:00:00Z,Xbox 360,stealth game,Rockport,18th century
http://www.wikidata.org/entity/Q40166,Assassin's Creed III,2012-10-30T00:00:00Z,Wii U,stealth game,Rockport,18th century
http://www.wikidata.org/entity/Q40166,Assassin's Creed III,2012-10-30T00:00:00Z,Microsoft Windows,open world,New York City,18th century
http://www.wikidata.org/entity/Q40166,Assassin's Creed III,2012-10-30T00:00:00Z,PlayStation 3,open world,New York City,18th century
http://www.wikidata.org/entity/Q40166,Assassin's Creed III,2012-10-30T00:00:00Z,Xbox 360,open world,New York City,18th century
http://www.wikidata.org/entity/Q40166,Assassin's Creed III,2012-10-30T00:00:00Z,Wii U,open world,New York City,18th century
http://www.wikidata.org/entity/Q40166,Assassin's Creed III,2012-10-30T00:00:00Z,Microsoft Windows,open world,London,18th century
http://www.wikidata.org/entity/Q40166,Assassin's Creed III,2012-10-30T00:00:00Z,PlayStation 3,open world,London,18th century
http://www.wikidata.org/entity/Q40166,Assassin's Creed III,2012-10-30T00:00:00Z,Xbox 360,open world,London,18th century
http://www.wikidata.org/entity/Q40166,Assassin's Creed III,2012-10-30T00:00:00Z,Wii U,open world,London,18th century
http://www.wikidata.org/entity/Q40166,Assassin's Creed III,2012-10-30T00:00:00Z,Microsoft Windows,open world,Boston,18th century
http://www.wikidata.org/entity/Q40166,Assassin's Creed III,2012-10-30T00:00:00Z,PlayStation 3,open world,Boston,18th century
http://www.wikidata.org/entity/Q40166,Assassin's Creed III,2012-10-30T00:00:00Z,Xbox 360,open world,Boston,18th century
http://www.wikidata.org/entity/Q40166,Assassin's Creed III,2012-10-30T00:00:00Z,Wii U,open world,Boston,18th century
http://www.wikidata.org/entity/Q40166,Assassin's Creed III,2012-10-30T00:00:00Z,Microsoft Windows,open world,São Paulo,18th century
http://www.wikidata.org/entity/Q40166,Assassin's Creed III,2012-10-30T00:00:00Z,PlayStation 3,open world,São Paulo,18th century
http://www.wikidata.org/entity/Q40166,Assassin's Creed III,2012-10-30T00:00:00Z,Xbox 360,open world,São Paulo,18th century
http://www.wikidata.org/entity/Q40166,Assassin's Creed III,2012-10-30T00:00:00Z,Wii U,open world,São Paulo,18th century
http://www.wikidata.org/entity/Q40166,Assassin's Creed III,2012-10-30T00:00:00Z,Microsoft Windows,open world,Rome,18th century
http://www.wikidata.org/entity/Q40166,Assassin's Creed III,2012-10-30T00:00:00Z,PlayStation 3,open world,Rome,18th century
http://www.wikidata.org/entity/Q40166,Assassin's Creed III,2012-10-30T00:00:00Z,Xbox 360,open world,Rome,18th century
http://www.wikidata.org/entity/Q40166,Assassin's Creed III,2012-10-30T00:00:00Z,Wii U,open world,Rome,18th century
http://www.wikidata.org/entity/Q40166,Assassin's Creed III,2012-10-30T00:00:00Z,Microsoft Windows,open world,Philadelphia,18th century
http://www.wikidata.org/entity/Q40166,Assassin's Creed III,2012-10-30T00:00:00Z,PlayStation 3,open world,Philadelphia,18th century
http://www.wikidata.org/entity/Q40166,Assassin's Creed III,2012-10-30T00:00:00Z,Xbox 360,open world,Philadelphia,18th century
http://www.wikidata.org/entity/Q40166,Assassin's Creed III,2012-10-30T00:00:00Z,Wii U,open world,Philadelphia,18th century
http://www.wikidata.org/entity/Q40166,Assassin's Creed III,2012-10-30T00:00:00Z,Microsoft Windows,open world,Rockport,18th century
http://www.wikidata.org/entity/Q40166,Assassin's Creed III,2012-10-30T00:00:00Z,PlayStation 3,open world,Rockport,18th century
http://www.wikidata.org/entity/Q40166,Assassin's Creed III,2012-10-30T00:00:00Z,Xbox 360,open world,Rockport,18th century
http://www.wikidata.org/entity/Q40166,Assassin's Creed III,2012-10-30T00:00:00Z,Wii U,open world,Rockport,18th century
http://www.wikidata.org/entity/Q40166,Assassin's Creed III,2012-10-30T00:00:00Z,Microsoft Windows,action-adventure game,New York City,1783
http://www.wikidata.org/entity/Q40166,Assassin's Creed III,2012-10-30T00:00:00Z,PlayStation 3,action-adventure game,New York City,1783
http://www.wikidata.org/entity/Q40166,Assassin's Creed III,2012-10-30T00:00:00Z,Xbox 360,action-adventure game,New York City,1783
http://www.wikidata.org/entity/Q40166,Assassin's Creed III,2012-10-30T00:00:00Z,Wii U,action-adventure game,New York City,1783
http://www.wikidata.org/entity/Q40166,Assassin's Creed III,2012-10-30T00:00:00Z,Microsoft Windows,action-adventure game,London,1783
http://www.wikidata.org/entity/Q40166,Assassin's Creed III,2012-10-30T00:00:00Z,PlayStation 3,action-adventure game,London,1783
http://www.wikidata.org/entity/Q40166,Assassin's Creed III,2012-10-30T00:00:00Z,Xbox 360,action-adventure game,London,1783
http://www.wikidata.org/entity/Q40166,Assassin's Creed III,2012-10-30T00:00:00Z,Wii U,action-adventure game,London,1783
http://www.wikidata.org/entity/Q40166,Assassin's Creed III,2012-10-30T00:00:00Z,Microsoft Windows,action-adventure game,Boston,1783
http://www.wikidata.org/entity/Q40166,Assassin's Creed III,2012-10-30T00:00:00Z,PlayStation 3,action-adventure game,Boston,1783
http://www.wikidata.org/entity/Q40166,Assassin's Creed III,2012-10-30T00:00:00Z,Xbox 360,action-adventure game,Boston,1783
http://www.wikidata.org/entity/Q40166,Assassin's Creed III,2012-10-30T00:00:00Z,Wii U,action-adventure game,Boston,1783
http://www.wikidata.org/entity/Q40166,Assassin's Creed III,2012-10-30T00:00:00Z,Microsoft Windows,action-adventure game,São Paulo,1783
http://www.wikidata.org/entity/Q40166,Assassin's Creed III,2012-10-30T00:00:00Z,PlayStation 3,action-adventure game,São Paulo,1783
http://www.wikidata.org/entity/Q40166,Assassin's Creed III,2012-10-30T00:00:00Z,Xbox 360,action-adventure game,São Paulo,1783
http://www.wikidata.org/entity/Q40166,Assassin's Creed III,2012-10-30T00:00:00Z,Wii U,action-adventure game,São Paulo,1783
http://www.wikidata.org/entity/Q40166,Assassin's Creed III,2012-10-30T00:00:00Z,Microsoft Windows,action-adventure game,Rome,1783
http://www.wikidata.org/entity/Q40166,Assassin's Creed III,2012-10-30T00:00:00Z,PlayStation 3,action-adventure game,Rome,1783
http://www.wikidata.org/entity/Q40166,Assassin's Creed III,2012-10-30T00:00:00Z,Xbox 360,action-adventure game,Rome,1783
http://www.wikidata.org/entity/Q40166,Assassin's Creed III,2012-10-30T00:00:00Z,Wii U,action-adventure game,Rome,1783
http://www.wikidata.org/entity/Q40166,Assassin's Creed III,2012-10-30T00:00:00Z,Microsoft Windows,action-adventure game,Philadelphia,1783
http://www.wikidata.org/entity/Q40166,Assassin's Creed III,2012-10-30T00:00:00Z,PlayStation 3,action-adventure game,Philadelphia,1783
http://www.wikidata.org/entity/Q40166,Assassin's Creed III,2012-10-30T00:00:00Z,Xbox 360,action-adventure game,Philadelphia,1783
http://www.wikidata.org/entity/Q40166,Assassin's Creed III,2012-10-30T00:00:00Z,Wii U,action-adventure game,Philadelphia,1783
http://www.wikidata.org/entity/Q40166,Assassin's Creed III,2012-10-30T00:00:00Z,Microsoft Windows,action-adventure game,Rockport,1783
http://www.wikidata.org/entity/Q40166,Assassin's Creed III,2012-10-30T00:00:00Z,PlayStation 3,action-adventure game,Rockport,1783
http://www.wikidata.org/entity/Q40166,Assassin's Creed III,2012-10-30T00:00:00Z,Xbox 360,action-adventure game,Rockport,1783
http://www.wikidata.org/entity/Q40166,Assassin's Creed III,2012-10-30T00:00:00Z,Wii U,action-adventure game,Rockport,1783
http://www.wikidata.org/entity/Q40166,Assassin's Creed III,2012-10-30T00:00:00Z,Microsoft Windows,stealth game,New York City,1783
http://www.wikidata.org/entity/Q40166,Assassin's Creed III,2012-10-30T00:00:00Z,PlayStation 3,stealth game,New York City,1783
http://www.wikidata.org/entity/Q40166,Assassin's Creed III,2012-10-30T00:00:00Z,Xbox 360,stealth game,New York City,1783
http://www.wikidata.org/entity/Q40166,Assassin's Creed III,2012-10-30T00:00:00Z,Wii U,stealth game,New York City,1783
http://www.wikidata.org/entity/Q40166,Assassin's Creed III,2012-10-30T00:00:00Z,Microsoft Windows,stealth game,London,1783
http://www.wikidata.org/entity/Q40166,Assassin's Creed III,2012-10-30T00:00:00Z,PlayStation 3,stealth game,London,1783
http://www.wikidata.org/entity/Q40166,Assassin's Creed III,2012-10-30T00:00:00Z,Xbox 360,stealth game,London,1783
http://www.wikidata.org/entity/Q40166,Assassin's Creed III,2012-10-30T00:00:00Z,Wii U,stealth game,London,1783
http://www.wikidata.org/entity/Q40166,Assassin's Creed III,2012-10-30T00:00:00Z,Microsoft Windows,stealth game,Boston,1783
